APN,RSO Year,Address,City,Zip,RSO Units,Prior Council District,Council District,Land Use Code,Unit Range,Latitude,Longitude
5092028035,2019,3945 W 8TH ST,LOS ANGELES,90005.0,14,4,5.0,500,11-49 units,34.058319,-118.3128692
5092028036,2019,701 S ST ANDREWS PL,LOS ANGELES,90005.0,42,4,5.0,500,11-49 units,34.0595926,-118.3111926
5092028037,2019,3901 W 8TH ST,LOS ANGELES,90005.0,8,4,5.0,500,5-10 units,34.0582205,-118.3113538
5092028039,2021,719 S ST ANDREWS PL,LOS ANGELES,90005.0,2,4,5.0,550,2 units,34.0589616,-118.311526
5092028040,2021,708 GRAMERCY DR,LOS ANGELES,90005.0,2,4,5.0,200,2 units,41.1892541,-104.8420206
5092028041,2024,719 S ST ANDREWS PL,,90005.0,65,5,5.0,550,50-99 units,34.0589616,-118.311526
5092029002,2019,3980 INGRAHAM ST,LOS ANGELES,90005.0,10,10,10.0,500,5-10 units,32.792029,-117.2387685
5092029006,2019,3956 INGRAHAM ST,LOS ANGELES,90005.0,8,10,10.0,500,5-10 units,32.7915839,-117.2383817
5092029008,2019,3944 INGRAHAM ST,LOS ANGELES,90005.0,14,10,10.0,500,11-49 units,32.7913512,-117.2384349
5092029009,2019,3940 INGRAHAM ST,LOS ANGELES,90005.0,12,10,10.0,500,11-49 units,32.79128,-117.2387893
5092029010,2019,3930 INGRAHAM ST,LOS ANGELES,90005.0,12,10,10.0,500,11-49 units,32.7915404,-117.2392268
5092029011,2019,3926 INGRAHAM ST,LOS ANGELES,90005.0,10,10,10.0,500,5-10 units,32.7912277,-117.2383957
5092029012,2019,3920 INGRAHAM ST,LOS ANGELES,90005.0,12,10,10.0,500,11-49 units,32.7909984,-117.2391844
5092029013,2019,3914 INGRAHAM ST,LOS ANGELES,90005.0,10,10,10.0,500,5-10 units,32.7909419,-117.2386124
5092029014,2019,3908 INGRAHAM ST,LOS ANGELES,90005.0,10,10,10.0,500,5-10 units,32.7907462,-117.238552
5092029015,2019,3900 INGRAHAM ST,LOS ANGELES,90005.0,24,10,10.0,500,11-49 units,32.7906868,-117.2385337
5092029016,2019,3901 W 7TH ST,LOS ANGELES,90005.0,25,10,10.0,501,11-49 units,34.0600088,-118.3114898
5092029018,2019,3927 W 7TH ST,LOS ANGELES,90005.0,12,10,10.0,500,11-49 units,34.0599957,-118.3121862
5092029020,2019,3939 W 7TH ST,LOS ANGELES,90005.0,11,10,10.0,200,11-49 units,34.0598752,-118.3125937
5092029021,2019,3943 W 7TH ST,LOS ANGELES,90005.0,5,10,10.0,500,5-10 units,34.0598355,-118.3126575
5092029022,2019,3951 W 7TH ST,LOS ANGELES,90005.0,12,10,10.0,500,11-49 units,34.0599759,-118.3129672
5092029024,2019,3963 W 7TH ST,LOS ANGELES,90005.0,10,10,10.0,500,5-10 units,34.0600095,-118.3133709
5092030023,2021,3951 INGRAHAM ST,LOS ANGELES,90005.0,13,10,10.0,500,11-49 units,32.7915818,-117.2381668
5092030034,2019,3966 WILSHIRE BLVD,LOS ANGELES,90010.0,73,10,10.0,500,50-99 units,34.0611576,-118.3133638
5093001008,2019,900 S MANHATTAN PL,LOS ANGELES,90019.0,8,4,5.0,500,5-10 units,34.0556323,-118.3098939
5093001015,2019,901 S MANHATTAN PL,LOS ANGELES,90019.0,10,4,5.0,500,5-10 units,34.0556822,-118.3104196
5093001016,2019,909 S MANHATTAN PL,LOS ANGELES,90019.0,12,4,5.0,500,11-49 units,34.0554797,-118.3104687
5093001018,2019,919 S MANHATTAN PL,LOS ANGELES,90019.0,24,4,5.0,500,11-49 units,34.0551537,-118.3105517
5093001019,2019,925 S MANHATTAN PL,LOS ANGELES,90019.0,2,4,5.0,200,2 units,34.0549804,-118.310365
5093001020,2019,933 S MANHATTAN PL,LOS ANGELES,90019.0,12,4,5.0,500,11-49 units,34.0548192,-118.3104605
5093001021,2019,3555 SAN MARINO ST,LOS ANGELES,90019.0,16,4,5.0,500,11-49 units,34.0546325,-118.3103482
5093001025,2019,914 S SAINT ANDREWS PLACE,LOS ANGELES,90019.0,8,4,5.0,500,5-10 units,34.054982,-118.3129169
5093001026,2019,920 N ST ANDREWS PL,LOS ANGELES,90038.0,9,4,5.0,500,5-10 units,34.0876717,-118.3111883
5093001027,2019,926 S ST ANDREWS PL,LOS ANGELES,90019.0,2,4,5.0,200,2 units,34.0549936,-118.3108501
5093001028,2019,930 S ST ANDREWS PL,LOS ANGELES,90019.0,4,4,5.0,400,3-4 units,34.0548732,-118.3108977
5093001029,2019,934 S ST ANDREWS PL,LOS ANGELES,90019.0,5,4,5.0,500,5-10 units,34.054723,-118.3109318
5093001030,2019,3561 SAN MARINO ST,LOS ANGELES,90019.0,6,4,5.0,500,5-10 units,34.0545409,-118.3107677
5093001031,2019,916 S MANHATTAN PL,LOS ANGELES,90019.0,33,4,5.0,501,11-49 units,34.0553069,-118.3099184
5093002001,2019,3838 W 8TH ST,LOS ANGELES,90005.0,11,4,5.0,500,11-49 units,34.0578789,-118.3104552
5093002003,2019,815 S MANHATTAN PL,LOS ANGELES,90005.0,10,4,5.0,500,5-10 units,34.0575339,-118.31046
5093002004,2019,819 S MANHATTAN PL,LOS ANGELES,90005.0,6,4,5.0,500,5-10 units,34.0573858,-118.3104354
5093002010,2019,857 S MANHATTAN PL,LOS ANGELES,90005.0,6,4,5.0,500,5-10 units,34.0563894,-118.3104406
5093002011,2019,3866 W 8TH ST,LOS ANGELES,90005.0,11,4,5.0,500,11-49 units,34.0578581,-118.3109122
5093002013,2019,810 S ST ANDREWS PL,LOS ANGELES,90005.0,18,4,5.0,500,11-49 units,34.0576963,-118.3108978
5093002016,2019,826 S ST ANDREWS PL,LOS ANGELES,90005.0,6,4,5.0,500,5-10 units,34.0572275,-118.3109207
5093002018,2019,838 S ST ANDREWS PL,LOS ANGELES,90005.0,2,4,5.0,200,2 units,34.0568736,-118.3108553
5093002019,2019,844 S ST ANDREWS PL,LOS ANGELES,90005.0,2,4,5.0,200,2 units,34.0567364,-118.3108914
5093002020,2019,850 S ST ANDREWS PL,LOS ANGELES,90005.0,8,4,5.0,500,5-10 units,34.0565758,-118.3108955
5093002021,2019,856 S ST ANDREWS PL,LOS ANGELES,90005.0,12,4,5.0,500,11-49 units,34.0563828,-118.3108818
5093002022,2019,862 S ST ANDREWS PL,LOS ANGELES,90005.0,6,4,5.0,500,5-10 units,34.0562387,-118.310875
5093002024,2019,845 S MANHATTAN PL,LOS ANGELES,90005.0,35,4,5.0,500,11-49 units,34.0567602,-118.3103651
5093002025,2019,827 S MANHATTAN PL,LOS ANGELES,90005.0,37,4,5.0,500,11-49 units,34.0572244,-118.3105325
5093003011,2019,802 S MANHATTAN PL,LOS ANGELES,90005.0,14,4,5.0,501,11-49 units,34.0578665,-118.3098567
5093003012,2019,806 S MANHATTAN PL,LOS ANGELES,90005.0,6,4,5.0,500,5-10 units,34.0577224,-118.3098794
5093004006,2019,3803 W 8TH ST,LOS ANGELES,90005.0,36,10,10.0,1210,11-49 units,34.0581842,-118.3093408
5093004007,2019,3815 W 8TH ST,LOS ANGELES,90005.0,14,4,5.0,500,11-49 units,34.0582486,-118.3097826
5093004008,2019,740 S MANHATTAN PL,LOS ANGELES,90005.0,4,4,5.0,400,3-4 units,34.058453,-118.3099256
5093004009,2019,734 S MANHATTAN PL,LOS ANGELES,90005.0,4,4,5.0,400,3-4 units,34.0585993,-118.3098782
5093004011,2019,722 S MANHATTAN PL,LOS ANGELES,90005.0,19,4,5.0,500,11-49 units,34.0589659,-118.3098396
5093004015,2019,3840 W 7TH ST,LOS ANGELES,90005.0,12,4,5.0,500,11-49 units,34.0594527,-118.3104788
5093004016,2019,709 S MANHATTAN PL,LOS ANGELES,90005.0,10,4,5.0,550,5-10 units,34.059291,-118.3104602
5093004017,2019,717 S MANHATTAN PL,LOS ANGELES,90005.0,6,4,5.0,500,5-10 units,34.0591328,-118.3104881
5093004018,2019,723 S MANHATTAN PL,LOS ANGELES,90005.0,10,4,5.0,500,5-10 units,34.0589528,-118.3104622
5093004019,2019,727 S MANHATTAN PL,LOS ANGELES,90005.0,4,4,5.0,400,3-4 units,34.058765,-118.310452
5093004025,2019,3863 W 8TH ST,LOS ANGELES,90005.0,6,4,5.0,500,5-10 units,34.0582662,-118.3107266
5093004026,2019,3867 W 8TH ST,LOS ANGELES,90005.0,4,4,5.0,400,3-4 units,34.0583454,-118.3109764
5093004029,2019,722 S ST ANDREWS PL,LOS ANGELES,90005.0,24,4,5.0,500,11-49 units,34.0588935,-118.3108978
5093004031,2019,716 S ST ANDREWS PL,LOS ANGELES,90005.0,2,4,5.0,200,2 units,34.059081,-118.310866
5093004032,2019,710 S ST ANDREWS PL,LOS ANGELES,90005.0,11,4,5.0,500,11-49 units,34.0592818,-118.3108869
5093004033,2019,702 S ST ANDREWS PL,LOS ANGELES,90005.0,16,4,5.0,500,11-49 units,34.0594815,-118.3110525
5093004034,2019,740 S ST ANDREWS PL,LOS ANGELES,90038.0,29,4,5.0,500,11-49 units,34.0584362,-118.3108065
5093004068,2020,711 S WESTERN AVE,LOS ANGELES,90005.0,160,4,5.0,500,100+ units,34.059259,-118.309423
5093004069,2023,734 S MANHATTAN PL,,90005.0,5,5,5.0,400,5-10 units,34.0585993,-118.3098782
5093005013,2019,686 S ST ANDREWS PL,LOS ANGELES,90005.0,16,10,10.0,500,11-49 units,34.060397,-118.3110866
5093005015,2019,3840 INGRAHAM ST,LOS ANGELES,90005.0,18,10,10.0,501,11-49 units,32.7897122,-117.2380936
5093005026,2019,3827 W 7TH ST,LOS ANGELES,90005.0,10,10,10.0,500,5-10 units,34.0598378,-118.3101121
5093005027,2019,3835 W 7TH ST,LOS ANGELES,90005.0,16,10,10.0,500,11-49 units,34.0598385,-118.3104141
5093005028,2019,3847 W 7TH ST,LOS ANGELES,90005.0,16,10,10.0,500,11-49 units,34.0599657,-118.310808
5093005032,2019,3828 INGRAHAM ST,LOS ANGELES,90005.0,76,10,10.0,501,50-99 units,32.789238,-117.2376585
5093007016,2019,701 S OXFORD AVE,LOS ANGELES,90005.0,20,10,10.0,501,11-49 units,34.059427,-118.3081944
5093007017,2019,737 S OXFORD AVE,LOS ANGELES,90005.0,30,10,10.0,500,11-49 units,34.0588854,-118.3082093
5093008002,2019,823 S OXFORD AVE,LOS ANGELES,90005.0,16,10,10.0,500,11-49 units,34.0569159,-118.3082482
5093008003,2019,815 S OXFORD AVE,LOS ANGELES,90005.0,13,10,10.0,500,11-49 units,34.057073,-118.3081817
5093008004,2019,811 S OXFORD AVE,LOS ANGELES,90005.0,13,10,10.0,500,11-49 units,34.0572732,-118.3081813
5093008006,2019,855 S OXFORD AVE,LOS ANGELES,90005.0,32,10,10.0,500,11-49 units,34.0560571,-118.3081976
5093008007,2019,849 S OXFORD AVE,LOS ANGELES,90005.0,40,10,10.0,500,11-49 units,34.0562407,-118.3080844
5093008008,2019,835 S OXFORD AVE,LOS ANGELES,90005.0,56,10,10.0,500,50-99 units,34.0564805,-118.3080664
5093008012,2019,827 S OXFORD AVE,LOS ANGELES,90005.0,11,10,10.0,500,11-49 units,34.0567683,-118.3079842
5093009009,2019,3400 JAMES M WOOD BLVD,LOS ANGELES,90006.0,8,10,10.0,500,5-10 units,34.0556512,-118.3069315
5093009010,2019,909 S SERRANO AVE,LOS ANGELES,90006.0,18,10,10.0,500,11-49 units,34.0554004,-118.30706
5093009011,2019,921 S SERRANO AVE,LOS ANGELES,90006.0,17,10,10.0,500,11-49 units,34.0551603,-118.3069294
5093009012,2019,929 S SERRANO AVE,LOS ANGELES,90006.0,17,10,10.0,500,11-49 units,34.0550021,-118.306918
5093009013,2019,939 S SERRANO AVE,LOS ANGELES,90006.0,56,10,10.0,550,50-99 units,34.0546396,-118.3069645
5093010002,2019,854 S OXFORD AVE,LOS ANGELES,90005.0,72,10,10.0,055G,50-99 units,34.0560975,-118.3074795
5093010003,2019,848 S OXFORD AVE,LOS ANGELES,90005.0,24,10,10.0,550,11-49 units,34.05628,-118.30765
5093010006,2019,832 S OXFORD AVE,LOS ANGELES,90005.0,47,10,10.0,500,11-49 units,34.0566659,-118.3073363
5093010007,2019,834 S OXFORD AVE,LOS ANGELES,90005.0,6,10,10.0,500,5-10 units,34.0565446,-118.3075019
5093010008,2019,842 S OXFORD AVE,LOS ANGELES,90005.0,6,10,10.0,500,5-10 units,34.0563808,-118.3074425
5093010009,2019,841 S SERRANO AVE,LOS ANGELES,90005.0,61,10,10.0,550,50-99 units,34.0564943,-118.3067747
5093010010,2019,825 S SERRANO AVE,LOS ANGELES,90005.0,12,10,10.0,500,11-49 units,34.0568964,-118.3067647
5093010013,2019,817 S SERRANO AVE,LOS ANGELES,90005.0,16,10,10.0,500,11-49 units,34.0570057,-118.3068567
5093010014,2019,826 S OXFORD AVE,LOS ANGELES,90005.0,12,10,10.0,500,11-49 units,34.0568791,-118.3074284
5093010018,2019,855 S SERRANO AVE NO 12A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010019,2019,855 S SERRANO AVE NO 21A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010020,2019,855 S SERRANO AVE NO 22A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010021,2019,855 S SERRANO AVE NO 23A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010022,2019,855 S SERRANO AVE NO 31A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010023,2019,855 S SERRANO AVE NO 32A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010024,2019,855 S SERRANO AVE NO 33A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010025,2019,855 S SERRANO AVE NO 41A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010026,2019,855 S SERRANO AVE NO 42A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010027,2019,855 S SERRANO AVE NO 43A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010028,2019,855 S SERRANO AVE NO 51A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010029,2019,855 S SERRANO AVE NO 52A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010030,2019,855 S SERRANO AVE NO 53A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010031,2019,855 S SERRANO AVE NO 61A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093010032,2019,855 S SERRANO AVE NO 62A,LOS ANGELES,90005.0,1,10,10.0,010E,1 unit,34.05614560000001,-118.3069471
5093011001,2019,708 S OXFORD AVE,LOS ANGELES,90005.0,20,10,10.0,501,11-49 units,34.0594839,-118.3076118
5093011006,2019,727 S SERRANO AVE,LOS ANGELES,90005.0,28,10,10.0,501,11-49 units,34.0589948,-118.3069704
5093014014,2019,741 S HOBART BLVD,LOS ANGELES,90005.0,13,10,10.0,501,11-49 units,34.0584568,-118.3057455
5093014018,2019,715 S HOBART BLVD,LOS ANGELES,90005.0,14,10,10.0,500,11-49 units,34.0592373,-118.3057335
5093014019,2019,701 S HOBART BLVD,LOS ANGELES,90005.0,17,10,10.0,500,11-49 units,34.059473,-118.3057378
5093014020,2019,730 S SERRANO AVE,LOS ANGELES,90005.0,28,10,10.0,501,11-49 units,34.05882709999999,-118.3064285
5093015001,2019,845 1/2 S HOBART BLVD,LOS ANGELES,90005.0,7,10,10.0,500,5-10 units,34.0562375,-118.3057011
5093015002,2019,853 S HOBART BLVD,LOS ANGELES,90005.0,7,10,10.0,500,5-10 units,34.0561365,-118.3055643
5093015003,2019,854 S SERRANO AVE,LOS ANGELES,90005.0,16,10,10.0,500,11-49 units,34.056081,-118.3062669
5093015004,2019,846 S SERRANO AVE,LOS ANGELES,90005.0,17,10,10.0,500,11-49 units,34.0562437,-118.3062697
5093015006,2019,814 S SERRANO AVE,LOS ANGELES,90005.0,20,10,10.0,500,11-49 units,34.0570541,-118.3061712
5093015007,2019,820 S SERRANO AVE,LOS ANGELES,90005.0,8,10,10.0,500,5-10 units,34.0569199,-118.3063517
5093015008,2019,828 S SERRANO AVE,LOS ANGELES,90005.0,8,10,10.0,500,5-10 units,34.0567455,-118.3061991
5093015009,2019,840 S SERRANO AVE,LOS ANGELES,90005.0,69,10,10.0,551,50-99 units,34.0565597,-118.3061484
5093015010,2019,839 S HOBART BLVD,LOS ANGELES,90005.0,7,10,10.0,500,5-10 units,34.056444,-118.305529
5093015014,2019,817 S HOBART BLVD,LOS ANGELES,90005.0,47,10,10.0,500,11-49 units,34.0570679,-118.3057226
5093016001,2019,930 S SERRANO AVE,LOS ANGELES,90006.0,12,10,10.0,050G,11-49 units,34.0548752,-118.3062767
5093016002,2019,924 S SERRANO AVE,LOS ANGELES,90006.0,6,10,10.0,050G,5-10 units,34.0549953,-118.3062767
5093016004,2019,912 S SERRANO AVE,LOS ANGELES,90006.0,6,10,10.0,500,5-10 units,34.055329,-118.3061996
5093016006,2019,900 S SERRANO AVE,LOS ANGELES,90006.0,49,10,10.0,550,11-49 units,34.055678,-118.3062205
5093016007,2019,3360 W 9TH ST,LOS ANGELES,90006.0,12,10,10.0,500,11-49 units,34.0556829,-118.3056845
5093016008,2019,907 S HOBART BLVD,LOS ANGELES,90006.0,8,10,10.0,500,5-10 units,34.0554954,-118.3056842
5093016009,2019,913 S HOBART BLVD,LOS ANGELES,90006.0,6,10,10.0,500,5-10 units,34.05536780000001,-118.3056019
5093016010,2019,919 S HOBART BLVD,LOS ANGELES,90006.0,6,10,10.0,500,5-10 units,34.055163,-118.3056833
5093016011,2019,925 S HOBART BLVD,LOS ANGELES,90006.0,11,10,10.0,500,11-49 units,34.0550404,-118.3056506
5093016012,2019,931 S HOBART BLVD,LOS ANGELES,90006.0,11,10,10.0,500,11-49 units,34.0548616,-118.3055158
5093016013,2019,937 S HOBART BLVD,LOS ANGELES,90006.0,8,10,10.0,500,5-10 units,34.0547186,-118.3056508
5093016015,2019,908 S HOBART BLVD,LOS ANGELES,90006.0,50,10,10.0,550,50-99 units,34.0555042,-118.3049663
5093016017,2019,920 S HOBART BLVD,LOS ANGELES,90006.0,9,10,10.0,500,5-10 units,34.0551827,-118.3049911
5093016019,2019,938 S HOBART BLVD,LOS ANGELES,90006.0,12,10,10.0,500,11-49 units,34.05465179999999,-118.3050313
5093016026,2019,927 S HARVARD BLVD,LOS ANGELES,90006.0,7,10,10.0,500,5-10 units,34.0549157,-118.3044815
5093016027,2019,3333 SAN MARINO ST,LOS ANGELES,90006.0,23,10,10.0,500,11-49 units,34.0547088,-118.3045958
5093016029,2019,918 S SERRANO AVE,LOS ANGELES,90006.0,1,10,10.0,010E,1 unit,34.05522,-118.30641
5093016030,2019,920 S SERRANO AVE,LOS ANGELES,90006.0,1,10,10.0,010E,1 unit,34.055164,-118.3061986
5093016031,2019,922 S SERRANO AVE,LOS ANGELES,90006.0,1,10,10.0,010E,1 unit,34.055164,-118.3061986
5093016032,2019,918 1/2 S SERRANO AVE,LOS ANGELES,90006.0,1,10,10.0,010E,1 unit,34.055164,-118.3061986
5093016033,2019,920 1/2 S SERRANO AVE,LOS ANGELES,90006.0,1,10,10.0,010E,1 unit,34.055164,-118.3061986
5093016034,2019,922 1/2 S SERRANO AVE,LOS ANGELES,90006.0,1,10,10.0,010E,1 unit,34.055164,-118.3061986
5093016052,2019,900 S HOBART BLVD 1,LOS ANGELES,90006.0,1,10,10.0,010C,1 unit,34.0556882,-118.3049653
5093016053,2019,3350 JAMES M WOOD BLVD 2,LOS ANGELES,90006.0,1,10,10.0,010C,1 unit,34.0556807,-118.3049612
5093016054,2019,3350 JAMES M WOOD BLVD 3,LOS ANGELES,90006.0,1,10,10.0,010C,1 unit,34.0556882,-118.3049653
5093016055,2019,3348 JAMES M WOOD BLVD 4,LOS ANGELES,90006.0,1,10,10.0,010C,1 unit,34.0556882,-118.3049653
5093016056,2019,3348 JAMES M WOOD BLVD 5,LOS ANGELES,90006.0,1,10,10.0,010C,1 unit,34.0556758,-118.3049493
5093016057,2019,902 S HOBART BLVD 6,LOS ANGELES,90006.0,1,10,10.0,010C,1 unit,34.0556882,-118.3049653
5093016058,2019,3350 JAMES M WOOD BLVD 7,LOS ANGELES,90006.0,1,10,10.0,010C,1 unit,,
5093016059,2019,3350 JAMES M WOOD BLVD 8,LOS ANGELES,90006.0,1,10,10.0,010C,1 unit,34.0556882,-118.3049653
5093016060,2019,3348 JAMES M WOOD BLVD 9,LOS ANGELES,90006.0,1,10,10.0,010C,1 unit,34.0556882,-118.3049653
5093016061,2019,3348 JAMES M WOOD BLVD 10,LOS ANGELES,90006.0,1,10,10.0,010C,1 unit,34.0556882,-118.3049653
5093017003,2019,814 S HOBART BLVD,LOS ANGELES,90005.0,39,10,10.0,500,11-49 units,34.0571774,-118.3049603
5093017006,2019,826 S HOBART BLVD,LOS ANGELES,90005.0,40,10,10.0,500,11-49 units,34.0568575,-118.304961
5093017009,2019,840 S HOBART BLVD,LOS ANGELES,90005.0,108,10,10.0,550,100+ units,34.0564334,-118.3050523
5093017010,2019,848 S HOBART BLVD,LOS ANGELES,90005.0,12,10,10.0,500,11-49 units,34.0562191,-118.3050295
5093017023,2019,3333 JAMES M WOOD BLVD,LOS ANGELES,90006.0,16,10,10.0,500,11-49 units,34.056029,-118.30449
5093017031,2019,808 S HOBART BLVD,LOS ANGELES,90005.0,49,10,10.0,500,11-49 units,34.0573679,-118.3049614
5093017043,2019,831 S HARVARD BLVD,LOS ANGELES,90005.0,65,10,10.0,500,50-99 units,34.05685950000001,-118.3044949
5093018010,2019,3530 W 7TH ST,LOS ANGELES,90005.0,10,10,10.0,530,5-10 units,34.059549,-118.3046484
5093018015,2019,735 S HARVARD BLVD,LOS ANGELES,90005.0,13,10,10.0,500,11-49 units,34.058713,-118.3044661
5093018016,2019,743 S HARVARD BLVD,LOS ANGELES,90005.0,8,10,10.0,500,5-10 units,34.0585305,-118.3044677
5093018021,2019,700 S HOBART BLVD,LOS ANGELES,90005.0,31,10,10.0,500,11-49 units,34.0593218,-118.3049605
5093018022,2019,740 S HOBART BLVD,LOS ANGELES,90005.0,30,10,10.0,500,11-49 units,34.058488,-118.304846
5093018023,2019,720 S HOBART BLVD,LOS ANGELES,90005.0,63,10,10.0,500,50-99 units,34.0589229,-118.3047395
5093018024,2019,711 S HARVARD BLVD,LOS ANGELES,90005.0,26,10,10.0,500,11-49 units,34.0593018,-118.3045061
5093021010,2019,3520 E 7TH ST,LOS ANGELES,90023.0,10,10,10.0,500,5-10 units,30.2568976,-97.70218129999999
5093021019,2019,749 S KINGSLEY DR,LOS ANGELES,90005.0,12,10,10.0,500,11-49 units,34.0584032,-118.3033954
5093021024,2019,715 S KINGSLEY DR,LOS ANGELES,90005.0,105,10,10.0,501,100+ units,34.0592693,-118.3032598
5093022001,2019,3321 JAMES M WOOD BLVD,LOS ANGELES,90006.0,12,10,10.0,500,11-49 units,34.0560372,-118.3038323
5093022003,2019,854 S HARVARD BLVD,LOS ANGELES,90005.0,32,10,10.0,500,11-49 units,34.0563101,-118.3038616
5093022004,2019,846 S HARVARD BLVD,LOS ANGELES,90005.0,3,10,10.0,300,3-4 units,34.0564355,-118.3038401
5093022006,2019,836 S HARVARD BLVD,LOS ANGELES,90005.0,21,10,10.0,500,11-49 units,34.0567229,-118.303855
5093022007,2019,826 S HARVARD BLVD,LOS ANGELES,90005.0,0,10,10.0,500,0 units,34.0568506,-118.3038353
5093022008,2019,824 S HARVARD BLVD,LOS ANGELES,90005.0,0,10,10.0,500,0 units,34.0569793,-118.3039046
5093022022,2019,853 S KINGSLEY DR,LOS ANGELES,90005.0,4,10,10.0,400,3-4 units,34.0563052,-118.3034
5093022023,2019,3301 JAMES M WOOD BLVD,LOS ANGELES,90006.0,18,10,10.0,500,11-49 units,34.0560939,-118.3032931
5093022028,2019,825 S KINGSLEY DR,LOS ANGELES,90005.0,8,10,10.0,500,5-10 units,34.0570018,-118.30334
5093022029,2022,800 S HARVARD BLVD,,90005.0,131,10,10.0,550,100+ units,34.05747,-118.30403
5093023001,2019,938 S HARVARD BLVD,LOS ANGELES,90006.0,2,10,10.0,200,2 units,34.0546465,-118.3038763
5093023010,2019,901 S KINGSLEY DR,LOS ANGELES,90006.0,49,10,10.0,550,11-49 units,34.0557239,-118.3034083
5093023011,2019,911 S KINGSLEY DR,LOS ANGELES,90006.0,16,10,10.0,500,11-49 units,34.055441,-118.3033398
5093023016,2022,939 S KINGSLEY DR,LOS ANGELES,90006.0,1,10,10.0,1210,1 unit,34.0546303,-118.3033838
5093023022,2021,914 S KINGSLEY DR,LOS ANGELES,90006.0,1,10,10.0,200,1 unit,34.0553382,-118.3028165
5093023023,2019,908 S KINGSLEY DR,LOS ANGELES,90006.0,1,10,10.0,400,1 unit,34.0554745,-118.3028238
5093023024,2019,904 S KINGSLEY DR,LOS ANGELES,90006.0,8,10,10.0,500,5-10 units,34.0555792,-118.3027908
5093023025,2019,900 S KINGSLEY DR,LOS ANGELES,90006.0,12,10,10.0,500,11-49 units,34.0557406,-118.3027689
5093023026,2019,901 S ARDMORE AVE,LOS ANGELES,90006.0,28,10,10.0,500,11-49 units,34.0557455,-118.302325
5093023028,2019,909 S ARDMORE AVE,LOS ANGELES,90006.0,8,10,10.0,500,5-10 units,34.0554542,-118.3023109
5093023029,2019,915 S ARDMORE AVE,LOS ANGELES,90006.0,8,10,10.0,500,5-10 units,34.055317,-118.3021486
5093023030,2019,919 S ARDMORE AVE,LOS ANGELES,90006.0,8,10,10.0,500,5-10 units,34.0551923,-118.3023207
5093023031,2019,923 S ARDMORE AVE,LOS ANGELES,90006.0,8,10,10.0,500,5-10 units,34.0550387,-118.3022637
5093023033,2019,933 S ARDMORE AVE,LOS ANGELES,90006.0,8,10,10.0,500,5-10 units,34.0547806,-118.3023185
5093023057,2022,927 S ARDMORE AVE,,90006.0,9,10,10.0,500,5-10 units,34.05491689999999,-118.3022545
5093024004,2019,848 S KINGSLEY DR,LOS ANGELES,90005.0,9,10,10.0,500,5-10 units,34.0564492,-118.3027456
5093024005,2019,842 S KINGSLEY DR,LOS ANGELES,90005.0,2,10,10.0,200,2 units,34.0566024,-118.3028101
5093024006,2019,836 S KINGSLEY DR,LOS ANGELES,90005.0,8,10,10.0,500,5-10 units,34.056729,-118.3028327
5093024007,2019,830 S KINGSLEY DR,LOS ANGELES,90005.0,2,10,10.0,200,2 units,34.0568557,-118.3027536
5093024010,2019,814 S KINGSLEY DR,LOS ANGELES,90005.0,8,10,10.0,500,5-10 units,34.057267,-118.3027455
5093024021,2019,855 S ARDMORE AVE,LOS ANGELES,90005.0,16,10,10.0,500,11-49 units,34.0563222,-118.3023125
5093024026,2019,860 S KINGSLEY DR,LOS ANGELES,90005.0,30,10,10.0,500,11-49 units,34.0562847,-118.3027678
5093024027,2019,820 S KINGSLEY DR,LOS ANGELES,90005.0,30,10,10.0,500,11-49 units,34.0570848,-118.302766
5093024029,2019,831 S ARDMORE AVE APT 7,LOS ANGELES,90005.0,8,10,10.0,500,5-10 units,34.0568647,-118.3023134
5093024030,2019,837 S ARDMORE AVE APT 7,LOS ANGELES,90005.0,8,10,10.0,500,5-10 units,34.0567313,-118.3023129
5093025023,2019,751 S ARDMORE AVE,LOS ANGELES,90005.0,4,10,10.0,400,3-4 units,34.0582702,-118.3023041
