Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14002_001,SE_A14002_002,SE_A14002_003,SE_A14002_004,SE_A14002_005,SE_A14002_006,SE_A14002_007,SE_A14002_008,SE_A14002_009,SE_A14002_010,SE_A14002_011,SE_A14002_012,PCT_SE_A14002_002,PCT_SE_A14002_003,PCT_SE_A14002_004,PCT_SE_A14002_005,PCT_SE_A14002_006,PCT_SE_A14002_007,PCT_SE_A14002_008,PCT_SE_A14002_009,PCT_SE_A14002_010,PCT_SE_A14002_011,PCT_SE_A14002_012,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,PCT_SE_A18002_002,PCT_SE_A18002_003,PCT_SE_A18002_004,PCT_SE_A18002_005,PCT_SE_A18002_006,SE_B18002_001,SE_B18002_002,SE_B18002_003,PCT_SE_B18002_002,PCT_SE_B18002_003,SE_A00001_001
"06037294120","Census Tract 2941.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294120",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294120","Census Tract 2941.20",,,,602,8,31,29,12,61,34,110,15,121,120,61,1.33,5.15,4.82,1.99,10.13,5.65,18.27,2.49,20.1,19.93,10.13,2618,1776,130,47,100,0,351,214,67.84,4.97,1.8,3.82,0,13.41,8.17,390,18,158,22,192,0,4.62,40.51,5.64,49.23,0,390,22,192,5.64,49.23,2618
"06037294200","Census Tract 2942, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294200","Census Tract 2942",,,,1357,6,6,39,41,113,109,68,257,217,247,254,0.44,0.44,2.87,3.02,8.33,8.03,5.01,18.94,15.99,18.2,18.72,4306,1562,25,124,90,13,1374,1118,36.27,0.58,2.88,2.09,0.3,31.91,25.96,595,31,167,204,174,19,5.21,28.07,34.29,29.24,3.19,595,204,174,34.29,29.24,4306
"06037294301","Census Tract 2943.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294301","Census Tract 2943.01",,,,639,0,3,22,15,0,45,84,53,104,180,133,0,0.47,3.44,2.35,0,7.04,13.15,8.29,16.28,28.17,20.81,2798,1204,13,27,165,0,885,504,43.03,0.46,0.96,5.9,0,31.63,18.01,120,0,28,40,52,0,0,23.33,33.33,43.33,0,120,40,52,33.33,43.33,2798
"06037294302","Census Tract 2943.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294302","Census Tract 2943.02",,,,1246,47,26,44,0,0,102,176,193,137,244,277,3.77,2.09,3.53,0,0,8.19,14.13,15.49,11,19.58,22.23,4490,2227,234,39,191,0,1313,486,49.6,5.21,0.87,4.25,0,29.24,10.82,587,27,186,205,160,9,4.6,31.69,34.92,27.26,1.53,587,205,160,34.92,27.26,4490
"06037294410","Census Tract 2944.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294410",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294410","Census Tract 2944.10",,,,1632,56,0,121,113,42,92,204,249,259,190,306,3.43,0,7.41,6.92,2.57,5.64,12.5,15.26,15.87,11.64,18.75,5142,1005,1160,34,685,133,967,1158,19.54,22.56,0.66,13.32,2.59,18.81,22.52,923,24,388,222,233,56,2.6,42.04,24.05,25.24,6.07,923,222,233,24.05,25.24,5142
"06037294421","Census Tract 2944.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294421",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294421","Census Tract 2944.21",,,,964,51,0,68,0,0,45,106,303,140,201,50,5.29,0,7.05,0,0,4.67,11,31.43,14.52,20.85,5.19,2694,862,277,6,331,0,710,508,32,10.28,0.22,12.29,0,26.35,18.86,607,0,229,237,100,41,0,37.73,39.04,16.47,6.75,607,237,100,39.04,16.47,2694
"06037294510","Census Tract 2945.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294510",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294510","Census Tract 2945.10",,,,1117,45,32,32,75,29,82,123,282,120,174,123,4.03,2.86,2.86,6.71,2.6,7.34,11.01,25.25,10.74,15.58,11.01,4361,2529,31,106,254,0,913,528,57.99,0.71,2.43,5.82,0,20.94,12.11,692,0,247,185,229,31,0,35.69,26.73,33.09,4.48,692,185,229,26.73,33.09,4361
"06037294520","Census Tract 2945.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294520",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294520","Census Tract 2945.20",,,,896,36,0,39,13,33,70,211,131,128,85,150,4.02,0,4.35,1.45,3.68,7.81,23.55,14.62,14.29,9.49,16.74,3563,2236,45,50,60,0,781,391,62.76,1.26,1.4,1.68,0,21.92,10.97,587,41,159,129,234,24,6.98,27.09,21.98,39.86,4.09,587,129,234,21.98,39.86,3563
"06037294610","Census Tract 2946.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294610",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294610","Census Tract 2946.10",,,,1195,61,0,59,21,64,145,91,130,235,237,152,5.1,0,4.94,1.76,5.36,12.13,7.62,10.88,19.67,19.83,12.72,4359,2159,0,0,200,5,1062,933,49.53,0,0,4.59,0.11,24.36,21.4,783,51,362,119,246,5,6.51,46.23,15.2,31.42,0.64,783,119,246,15.2,31.42,4359
"06037294620","Census Tract 2946.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294620",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294620","Census Tract 2946.20",,,,1058,37,0,8,26,33,47,142,222,148,248,147,3.5,0,0.76,2.46,3.12,4.44,13.42,20.98,13.99,23.44,13.89,3860,2213,257,31,37,133,525,664,57.33,6.66,0.8,0.96,3.45,13.6,17.2,629,0,283,80,150,116,0,44.99,12.72,23.85,18.44,629,80,150,12.72,23.85,3860
"06037294701","Census Tract 2947.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294701","Census Tract 2947.01",,,,949,38,26,141,68,45,131,160,207,44,37,52,4,2.74,14.86,7.17,4.74,13.8,16.86,21.81,4.64,3.9,5.48,2692,1605,131,14,40,0,640,262,59.62,4.87,0.52,1.49,0,23.77,9.73,759,8,150,254,304,43,1.05,19.76,33.47,40.05,5.67,759,254,304,33.47,40.05,2692
"06037294810","Census Tract 2948.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294810",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294810","Census Tract 2948.10",,,,990,10,38,43,72,90,109,108,218,70,175,57,1.01,3.84,4.34,7.27,9.09,11.01,10.91,22.02,7.07,17.68,5.76,3830,2122,93,0,16,10,1009,580,55.4,2.43,0,0.42,0.26,26.34,15.14,870,0,330,231,309,0,0,37.93,26.55,35.52,0,870,231,309,26.55,35.52,3830
"06037294820","Census Tract 2948.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294820",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294820","Census Tract 2948.20",,,,968,8,25,49,80,152,193,171,109,30,103,48,0.83,2.58,5.06,8.26,15.7,19.94,17.67,11.26,3.1,10.64,4.96,3275,2068,17,43,85,0,788,274,63.15,0.52,1.31,2.6,0,24.06,8.37,888,24,245,254,365,0,2.7,27.59,28.6,41.1,0,888,254,365,28.6,41.1,3275
"06037294830","Census Tract 2948.30, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294830",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294830","Census Tract 2948.30",,,,996,12,17,19,78,65,117,92,200,98,176,122,1.2,1.71,1.91,7.83,6.53,11.75,9.24,20.08,9.84,17.67,12.25,3927,2511,157,59,55,0,681,464,63.94,4,1.5,1.4,0,17.34,11.82,775,12,339,131,281,12,1.55,43.74,16.9,36.26,1.55,775,131,281,16.9,36.26,3927
"06037294900","Census Tract 2949, Los Angeles County, California","ca","140","00",,,,"06","037",,,"294900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037294900","Census Tract 2949",,,,1038,26,47,91,31,103,213,57,114,99,110,147,2.5,4.53,8.77,2.99,9.92,20.52,5.49,10.98,9.54,10.6,14.16,4045,2417,515,0,78,0,737,298,59.75,12.73,0,1.93,0,18.22,7.37,760,10,286,148,294,22,1.32,37.63,19.47,38.68,2.89,760,148,294,19.47,38.68,4045
"06037295103","Census Tract 2951.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"295103",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037295103","Census Tract 2951.03",,,,2121,35,19,91,25,0,90,146,98,235,621,761,1.65,0.9,4.29,1.18,0,4.24,6.88,4.62,11.08,29.28,35.88,5081,3383,230,35,507,0,96,830,66.58,4.53,0.69,9.98,0,1.89,16.34,560,0,219,168,164,9,0,39.11,30,29.29,1.61,560,168,164,30,29.29,5081
"06037296210","Census Tract 2962.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"296210",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037296210","Census Tract 2962.10",,,,1106,111,43,22,50,94,85,80,330,158,109,24,10.04,3.89,1.99,4.52,8.5,7.69,7.23,29.84,14.29,9.86,2.17,3365,1241,167,64,59,0,960,874,36.88,4.96,1.9,1.75,0,28.53,25.97,855,0,275,282,241,57,0,32.16,32.98,28.19,6.67,855,282,241,32.98,28.19,3365
"06037296220","Census Tract 2962.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"296220",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037296220","Census Tract 2962.20",,,,1848,19,122,101,134,177,247,260,240,161,201,186,1.03,6.6,5.47,7.25,9.58,13.37,14.07,12.99,8.71,10.88,10.06,4124,1407,676,0,400,20,1250,371,34.12,16.39,0,9.7,0.48,30.31,9,1788,106,700,603,359,20,5.93,39.15,33.72,20.08,1.12,1788,603,359,33.72,20.08,4124
"06037296300","Census Tract 2963, Los Angeles County, California","ca","140","00",,,,"06","037",,,"296300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037296300","Census Tract 2963",,,,1951,41,104,37,28,172,72,144,285,223,305,540,2.1,5.33,1.9,1.44,8.82,3.69,7.38,14.61,11.43,15.63,27.68,5103,2508,146,21,975,3,344,1106,49.15,2.86,0.41,19.11,0.06,6.74,21.67,643,11,255,154,205,18,1.71,39.66,23.95,31.88,2.8,643,154,205,23.95,31.88,5103
"06037296401","Census Tract 2964.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"296401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037296401","Census Tract 2964.01",,,,1307,45,39,39,36,10,88,105,154,86,206,499,3.44,2.98,2.98,2.75,0.77,6.73,8.03,11.78,6.58,15.76,38.18,3251,1999,312,5,235,0,383,317,61.49,9.6,0.15,7.23,0,11.78,9.75,194,44,51,13,86,0,22.68,26.29,6.7,44.33,0,194,13,86,6.7,44.33,3251
"06037296402","Census Tract 2964.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"296402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037296402","Census Tract 2964.02",,,,1136,0,9,0,28,39,8,76,8,126,327,515,0,0.79,0,2.46,3.43,0.7,6.69,0.7,11.09,28.79,45.33,3175,1659,39,9,455,24,286,703,52.25,1.23,0.28,14.33,0.76,9.01,22.14,257,0,109,62,62,24,0,42.41,24.12,24.12,9.34,257,62,62,24.12,24.12,3175
"06037296500","Census Tract 2965, Los Angeles County, California","ca","140","00",,,,"06","037",,,"296500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037296500","Census Tract 2965",,,,1290,11,23,83,77,33,153,104,183,230,157,236,0.85,1.78,6.43,5.97,2.56,11.86,8.06,14.19,17.83,12.17,18.29,3746,925,184,42,11,29,1818,737,24.69,4.91,1.12,0.29,0.77,48.53,19.67,811,32,340,106,308,25,3.95,41.92,13.07,37.98,3.08,811,106,308,13.07,37.98,3746
"06037296600","Census Tract 2966, Los Angeles County, California","ca","140","00",,,,"06","037",,,"296600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037296600","Census Tract 2966",,,,2140,82,70,173,98,312,155,241,329,187,232,261,3.83,3.27,8.08,4.58,14.58,7.24,11.26,15.37,8.74,10.84,12.2,5368,2043,450,38,270,65,1474,1028,38.06,8.38,0.71,5.03,1.21,27.46,19.15,1731,93,518,370,697,53,5.37,29.92,21.37,40.27,3.06,1731,370,697,21.37,40.27,5368
"06037296901","Census Tract 2969.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"296901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037296901","Census Tract 2969.01",,,,1567,81,7,71,56,120,135,224,240,45,344,244,5.17,0.45,4.53,3.57,7.66,8.62,14.29,15.32,2.87,21.95,15.57,4202,2065,188,85,153,0,1145,566,49.14,4.47,2.02,3.64,0,27.25,13.47,1336,67,571,265,408,25,5.01,42.74,19.84,30.54,1.87,1336,265,408,19.84,30.54,4202
"06037296902","Census Tract 2969.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"296902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037296902","Census Tract 2969.02",,,,1619,9,23,138,93,63,172,150,304,104,247,316,0.56,1.42,8.52,5.74,3.89,10.62,9.26,18.78,6.42,15.26,19.52,4792,2070,122,53,197,0,1540,810,43.2,2.55,1.11,4.11,0,32.14,16.9,1251,61,416,261,507,6,4.88,33.25,20.86,40.53,0.48,1251,261,507,20.86,40.53,4792
"06037297001","Census Tract 2970.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037297001","Census Tract 2970.01",,,,620,0,13,0,0,0,72,6,54,85,46,344,0,2.1,0,0,0,11.61,0.97,8.71,13.71,7.42,55.48,1694,995,0,0,85,23,46,545,58.74,0,0,5.02,1.36,2.72,32.17,184,0,61,22,92,9,0,33.15,11.96,50,4.89,184,22,92,11.96,50,1694
"06037297002","Census Tract 2970.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037297002","Census Tract 2970.02",,,,1763,7,40,0,11,31,116,178,210,169,299,702,0.4,2.27,0,0.62,1.76,6.58,10.1,11.91,9.59,16.96,39.82,4508,2404,64,169,363,0,475,1033,53.33,1.42,3.75,8.05,0,10.54,22.91,894,28,549,115,172,30,3.13,61.41,12.86,19.24,3.36,894,115,172,12.86,19.24,4508
"06037297110","Census Tract 2971.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297110",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037297110","Census Tract 2971.10",,,,1577,80,78,81,65,87,123,238,426,42,175,182,5.07,4.95,5.14,4.12,5.52,7.8,15.09,27.01,2.66,11.1,11.54,4584,2749,221,23,111,33,913,534,59.97,4.82,0.5,2.42,0.72,19.92,11.65,1215,2,342,410,373,88,0.16,28.15,33.74,30.7,7.24,1215,410,373,33.74,30.7,4584
"06037297120","Census Tract 2971.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297120",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037297120","Census Tract 2971.20",,,,1113,70,0,41,59,40,52,54,246,67,131,353,6.29,0,3.68,5.3,3.59,4.67,4.85,22.1,6.02,11.77,31.72,3517,1407,307,0,209,49,749,796,40.01,8.73,0,5.94,1.39,21.3,22.63,732,10,255,246,221,0,1.37,34.84,33.61,30.19,0,732,246,221,33.61,30.19,3517
"06037297201","Census Tract 2972.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037297201","Census Tract 2972.01",,,,1373,41,17,84,26,43,187,158,205,219,304,89,2.99,1.24,6.12,1.89,3.13,13.62,11.51,14.93,15.95,22.14,6.48,3964,2491,134,43,368,0,653,275,62.84,3.38,1.08,9.28,0,16.47,6.94,925,25,345,259,270,26,2.7,37.3,28,29.19,2.81,925,259,270,28,29.19,3964
"06037297202","Census Tract 2972.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037297202","Census Tract 2972.02",,,,1612,151,26,42,25,19,134,73,156,325,304,357,9.37,1.61,2.61,1.55,1.18,8.31,4.53,9.68,20.16,18.86,22.15,4112,2471,225,25,167,0,449,775,60.09,5.47,0.61,4.06,0,10.92,18.85,1016,30,465,137,263,121,2.95,45.77,13.48,25.89,11.91,1016,137,263,13.48,25.89,4112
"06037297300","Census Tract 2973, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037297300","Census Tract 2973",,,,806,40,0,16,5,4,18,15,133,127,175,273,4.96,0,1.99,0.62,0.5,2.23,1.86,16.5,15.76,21.71,33.87,2074,1324,78,12,101,12,174,373,63.84,3.76,0.58,4.87,0.58,8.39,17.98,391,11,153,161,52,14,2.81,39.13,41.18,13.3,3.58,391,161,52,41.18,13.3,2074
"06037297400","Census Tract 2974, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037297400","Census Tract 2974",,,,1761,59,0,191,35,23,42,99,174,151,211,776,3.35,0,10.85,1.99,1.31,2.39,5.62,9.88,8.57,11.98,44.07,3607,2221,55,11,268,17,88,947,61.57,1.52,0.3,7.43,0.47,2.44,26.25,283,33,86,38,55,71,11.66,30.39,13.43,19.43,25.09,283,38,55,13.43,19.43,3607
"06037297501","Census Tract 2975.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037297501","Census Tract 2975.01",,,,997,48,8,29,6,57,15,15,113,48,145,513,4.81,0.8,2.91,0.6,5.72,1.5,1.5,11.33,4.81,14.54,51.45,2586,1512,29,14,152,0,122,757,58.47,1.12,0.54,5.88,0,4.72,29.27,187,0,116,21,43,7,0,62.03,11.23,22.99,3.74,187,21,43,11.23,22.99,2586
"06037297502","Census Tract 2975.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037297502","Census Tract 2975.02",,,,1042,33,0,27,0,51,86,57,124,158,292,214,3.17,0,2.59,0,4.89,8.25,5.47,11.9,15.16,28.02,20.54,2602,1428,22,112,234,0,251,555,54.88,0.85,4.3,8.99,0,9.65,21.33,499,0,210,132,157,0,0,42.08,26.45,31.46,0,499,132,157,26.45,31.46,2602
"06037297601","Census Tract 2976.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037297601","Census Tract 2976.01",,,,1283,38,10,0,29,42,87,55,239,171,192,420,2.96,0.78,0,2.26,3.27,6.78,4.29,18.63,13.33,14.96,32.74,3556,1790,194,47,6,76,271,1172,50.34,5.46,1.32,0.17,2.14,7.62,32.96,1001,145,237,331,259,29,14.49,23.68,33.07,25.87,2.9,1001,331,259,33.07,25.87,3556
"06037297602","Census Tract 2976.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"297602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037297602","Census Tract 2976.02",,,,1621,44,11,79,56,6,93,175,225,233,385,314,2.71,0.68,4.87,3.45,0.37,5.74,10.8,13.88,14.37,23.75,19.37,3575,2098,109,0,233,0,610,525,58.69,3.05,0,6.52,0,17.06,14.69,1012,57,490,301,151,13,5.63,48.42,29.74,14.92,1.28,1012,301,151,29.74,14.92,3575
"06037300100","Census Tract 3001, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037300100","Census Tract 3001",,,,2207,84,0,23,0,11,32,71,120,146,507,1213,3.81,0,1.04,0,0.5,1.45,3.22,5.44,6.62,22.97,54.96,6511,3687,0,0,1711,0,319,794,56.63,0,0,26.28,0,4.9,12.19,405,15,244,91,18,37,3.7,60.25,22.47,4.44,9.14,405,91,18,22.47,4.44,6511
"06037300200","Census Tract 3002, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037300200","Census Tract 3002",,,,1941,46,0,23,93,33,112,176,138,179,242,899,2.37,0,1.18,4.79,1.7,5.77,9.07,7.11,9.22,12.47,46.32,5550,2983,97,24,1586,0,194,666,53.75,1.75,0.43,28.58,0,3.5,12,571,88,185,143,139,16,15.41,32.4,25.04,24.34,2.8,571,143,139,25.04,24.34,5550
"06037300301","Census Tract 3003.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037300301","Census Tract 3003.01",,,,1973,0,0,0,26,19,127,53,219,299,376,854,0,0,0,1.32,0.96,6.44,2.69,11.1,15.15,19.06,43.28,5834,3816,57,0,1383,0,205,373,65.41,0.98,0,23.71,0,3.51,6.39,261,0,96,53,97,15,0,36.78,20.31,37.16,5.75,261,53,97,20.31,37.16,5834
"06037300400","Census Tract 3004, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037300400","Census Tract 3004",,,,1833,9,0,0,4,187,0,17,281,160,341,834,0.49,0,0,0.22,10.2,0,0.93,15.33,8.73,18.6,45.5,5810,2658,86,14,1634,0,322,1096,45.75,1.48,0.24,28.12,0,5.54,18.86,432,16,166,79,162,9,3.7,38.43,18.29,37.5,2.08,432,79,162,18.29,37.5,5810
"06037300501","Census Tract 3005.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037300501","Census Tract 3005.01",,,,1010,0,0,59,9,9,18,110,187,60,206,352,0,0,5.84,0.89,0.89,1.78,10.89,18.51,5.94,20.4,34.85,2911,1196,0,0,1071,0,384,260,41.09,0,0,36.79,0,13.19,8.93,412,0,80,101,231,0,0,19.42,24.51,56.07,0,412,101,231,24.51,56.07,2911
"06037300503","Census Tract 3005.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300503",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037300503","Census Tract 3005.03",,,,2245,159,32,46,40,67,82,397,447,83,428,464,7.08,1.43,2.05,1.78,2.98,3.65,17.68,19.91,3.7,19.06,20.67,4968,2153,1,224,1109,47,373,1061,43.34,0.02,4.51,22.32,0.95,7.51,21.36,1696,12,554,534,532,64,0.71,32.67,31.49,31.37,3.77,1696,534,532,31.49,31.37,4968
"06037300601","Census Tract 3006.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037300601","Census Tract 3006.01",,,,2132,121,107,133,46,14,85,216,126,289,513,482,5.68,5.02,6.24,2.16,0.66,3.99,10.13,5.91,13.56,24.06,22.61,5899,3474,148,30,1276,0,611,360,58.89,2.51,0.51,21.63,0,10.36,6.1,1315,8,372,278,657,0,0.61,28.29,21.14,49.96,0,1315,278,657,21.14,49.96,5899
"06037300602","Census Tract 3006.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037300602","Census Tract 3006.02",,,,1221,24,22,19,26,65,80,45,131,70,264,475,1.97,1.8,1.56,2.13,5.32,6.55,3.69,10.73,5.73,21.62,38.9,3251,2053,9,0,509,34,138,508,63.15,0.28,0,15.66,1.05,4.24,15.63,528,11,108,124,197,88,2.08,20.45,23.48,37.31,16.67,528,124,197,23.48,37.31,3251
"06037300701","Census Tract 3007.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037300701","Census Tract 3007.01",,,,2095,30,21,85,127,0,137,68,95,177,427,928,1.43,1,4.06,6.06,0,6.54,3.25,4.53,8.45,20.38,44.3,5129,3812,0,0,536,0,35,746,74.32,0,0,10.45,0,0.68,14.54,397,15,94,57,216,15,3.78,23.68,14.36,54.41,3.78,397,57,216,14.36,54.41,5129
"06037300702","Census Tract 3007.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037300702","Census Tract 3007.02",,,,2014,37,0,14,0,51,109,51,171,97,615,869,1.84,0,0.7,0,2.53,5.41,2.53,8.49,4.82,30.54,43.15,5450,4503,0,24,536,0,54,333,82.62,0,0.44,9.83,0,0.99,6.11,306,0,78,101,47,80,0,25.49,33.01,15.36,26.14,306,101,47,33.01,15.36,5450
"06037300800","Census Tract 3008, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037300800","Census Tract 3008",,,,2705,74,0,0,0,19,101,119,562,308,399,1123,2.74,0,0,0,0.7,3.73,4.4,20.78,11.39,14.75,41.52,7139,4403,82,58,776,0,185,1635,61.68,1.15,0.81,10.87,0,2.59,22.9,1396,0,556,485,327,28,0,39.83,34.74,23.42,2.01,1396,485,327,34.74,23.42,7139
"06037300901","Census Tract 3009.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"300901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037300901","Census Tract 3009.01",,,,2045,51,0,17,0,123,96,103,131,112,348,1064,2.49,0,0.83,0,6.01,4.69,5.04,6.41,5.48,17.02,52.03,5475,4026,202,0,813,28,84,322,73.53,3.69,0,14.85,0.51,1.53,5.88,144,0,11,25,77,31,0,7.64,17.36,53.47,21.53,144,25,77,17.36,53.47,5475
